business_id,business_name,review_year,platform,review_count,avg_rating,negative_review_count,pct_negative
B056,Beauty Supply Co.,2024,Google,5,4.8,0,0.0
B056,Beauty Supply Co.,2024,Yelp,5,4.4,1,0.2
B056,Beauty Supply Co.,2025,Google,7,3.428571429,3,0.428571429
B056,Beauty Supply Co.,2025,Yelp,2,1.0,2,1.0
B057,Business 13,2013,Yelp,5,5.0,0,0.0
B057,Business 13,2014,Yelp,1,5.0,0,0.0
B057,Business 13,2017,Yelp,2,5.0,0,0.0
B057,Business 13,2025,Yelp,4,4.0,1,0.25
B058,Business 14,2008,Yelp,1,5.0,0,0.0
B058,Business 14,2009,Yelp,2,5.0,0,0.0
B058,Business 14,2011,Yelp,3,5.0,0,0.0
B058,Business 14,2013,Yelp,1,5.0,0,0.0
B058,Business 14,2014,Google,1,5.0,0,0.0
B058,Business 14,2014,Yelp,5,5.0,0,0.0
B058,Business 14,2015,Yelp,3,5.0,0,0.0
B058,Business 14,2016,Google,2,5.0,0,0.0
B058,Business 14,2016,Yelp,5,5.0,0,0.0
B058,Business 14,2017,Google,3,5.0,0,0.0
B058,Business 14,2017,Yelp,2,5.0,0,0.0
B058,Business 14,2018,Yelp,3,5.0,0,0.0
B058,Business 14,2019,Google,7,5.0,0,0.0
B058,Business 14,2019,Yelp,5,5.0,0,0.0
B058,Business 14,2021,Google,2,5.0,0,0.0
B058,Business 14,2021,Yelp,5,5.0,0,0.0
B058,Business 14,2022,Google,1,5.0,0,0.0
B058,Business 14,2022,Yelp,5,5.0,0,0.0
B058,Business 14,2024,Google,6,5.0,0,0.0
B058,Business 14,2024,Yelp,6,5.0,0,0.0
B058,Business 14,2025,Google,4,5.0,0,0.0
B058,Business 14,2025,Yelp,10,4.6,1,0.1
B059,Cosmetic Aesthetics,2014,Yelp,1,5.0,0,0.0
B059,Cosmetic Aesthetics,2015,Yelp,2,5.0,0,0.0
B059,Cosmetic Aesthetics,2016,Yelp,10,4.9,0,0.0
B059,Cosmetic Aesthetics,2017,Yelp,13,5.0,0,0.0
B059,Cosmetic Aesthetics,2018,Yelp,16,5.0,0,0.0
B059,Cosmetic Aesthetics,2019,Yelp,5,4.8,0,0.0
B059,Cosmetic Aesthetics,2020,Yelp,6,4.833333333,0,0.0
B059,Cosmetic Aesthetics,2021,Yelp,6,4.666666667,1,0.166666667
B059,Cosmetic Aesthetics,2022,Yelp,4,5.0,0,0.0
B059,Cosmetic Aesthetics,2023,Yelp,5,5.0,0,0.0
B059,Cosmetic Aesthetics,2024,Google,5,5.0,0,0.0
B059,Cosmetic Aesthetics,2024,Yelp,3,5.0,0,0.0
B059,Cosmetic Aesthetics,2025,Google,12,5.0,0,0.0
B059,Cosmetic Aesthetics,2025,Yelp,12,4.666666667,1,0.083333333
B060,Business 15,2015,Yelp,2,4.0,1,0.5
B060,Business 15,2016,Yelp,3,4.0,1,0.333333333
B060,Business 15,2017,Google,7,4.285714286,1,0.142857143
B060,Business 15,2017,Yelp,5,5.0,0,0.0
B060,Business 15,2018,Google,4,5.0,0,0.0
B060,Business 15,2018,Yelp,4,4.75,0,0.0
B060,Business 15,2019,Google,9,4.222222222,2,0.222222222
B060,Business 15,2019,Yelp,3,3.333333333,1,0.333333333
B060,Business 15,2020,Google,4,4.5,1,0.25
B060,Business 15,2021,Google,4,4.25,1,0.25
B060,Business 15,2021,Yelp,3,3.0,2,0.666666667
B060,Business 15,2022,Google,3,4.0,1,0.333333333
B060,Business 15,2022,Yelp,2,4.0,1,0.5
B060,Business 15,2023,Google,6,4.333333333,1,0.166666667
B060,Business 15,2023,Yelp,9,4.333333333,2,0.222222222
B060,Business 15,2024,Google,1,5.0,0,0.0
B060,Business 15,2024,Yelp,2,4.5,0,0.0
B060,Business 15,2025,Google,25,4.76,1,0.04
B060,Business 15,2025,Yelp,9,3.666666667,3,0.333333333
B061,Business 12,2024,Google,3,5.0,0,0.0
B061,Business 12,2024,Yelp,2,5.0,0,0.0
B061,Business 12,2025,Google,2,3.0,1,0.5
B062,Business 16,2007,Google,1,4.0,0,0.0
B062,Business 16,2007,Yelp,1,4.0,0,0.0
B062,Business 16,2010,Yelp,1,1.0,1,1.0
B062,Business 16,2011,Yelp,5,4.0,0,0.0
B062,Business 16,2012,Yelp,7,3.285714286,4,0.571428571
B062,Business 16,2013,Google,1,2.0,1,1.0
B062,Business 16,2013,Yelp,12,4.25,3,0.25
B062,Business 16,2014,Google,1,5.0,0,0.0
B062,Business 16,2014,Yelp,15,2.866666667,10,0.666666667
B062,Business 16,2015,Google,1,1.0,1,1.0
B062,Business 16,2015,Yelp,26,2.807692308,18,0.692307692
B062,Business 16,2016,Google,12,3.75,3,0.25
B062,Business 16,2016,Yelp,18,2.333333333,13,0.722222222
B062,Business 16,2017,Google,23,3.739130435,8,0.347826087
B062,Business 16,2017,Yelp,13,2.153846154,10,0.769230769
B062,Business 16,2018,Google,63,4.238095238,11,0.174603175
B062,Business 16,2018,Yelp,17,2.411764706,12,0.705882353
B062,Business 16,2019,Google,66,4.121212121,18,0.272727273
B062,Business 16,2019,Yelp,15,2.2,11,0.733333333
B062,Business 16,2020,Google,57,4.01754386,15,0.263157895
B062,Business 16,2020,Yelp,12,2.75,7,0.583333333
B062,Business 16,2021,Google,37,4.351351351,8,0.216216216
B062,Business 16,2021,Yelp,6,3.0,3,0.5
B062,Business 16,2022,Google,30,4.666666667,3,0.1
B062,Business 16,2022,Yelp,14,2.571428571,9,0.642857143
B062,Business 16,2023,Google,35,4.285714286,6,0.171428571
B062,Business 16,2023,Yelp,17,2.470588235,12,0.705882353
B062,Business 16,2024,Google,59,4.288135593,11,0.186440678
B062,Business 16,2024,Yelp,18,2.388888889,13,0.722222222
B062,Business 16,2025,Google,392,4.206632653,87,0.221938776
B062,Business 16,2025,Yelp,52,1.673076923,46,0.884615385
B063,Business 16,2019,Google,1,5.0,0,0.0
B063,Business 16,2020,Yelp,3,5.0,0,0.0
B063,Business 16,2021,Google,3,2.666666667,2,0.666666667
B063,Business 16,2021,Yelp,2,2.5,2,1.0
B063,Business 16,2022,Google,5,3.2,2,0.4
B063,Business 16,2023,Google,5,3.0,3,0.6
B063,Business 16,2023,Yelp,1,5.0,0,0.0
B063,Business 16,2024,Google,17,4.529411765,2,0.117647059
B063,Business 16,2024,Yelp,2,2.5,1,0.5
B063,Business 16,2025,Google,20,3.85,6,0.3
B063,Business 16,2025,Yelp,6,2.166666667,5,0.833333333
B064,Business 16,2015,Yelp,7,4.571428571,1,0.142857143
B064,Business 16,2016,Google,3,4.0,1,0.333333333
B064,Business 16,2016,Yelp,15,3.733333333,4,0.266666667
B064,Business 16,2017,Google,2,4.5,0,0.0
B064,Business 16,2017,Yelp,9,4.222222222,2,0.222222222
B064,Business 16,2018,Google,4,4.25,1,0.25
B064,Business 16,2018,Yelp,7,3.571428571,3,0.428571429
B064,Business 16,2019,Google,18,4.166666667,4,0.222222222
B064,Business 16,2019,Yelp,3,5.0,0,0.0
B064,Business 16,2020,Google,7,4.0,2,0.285714286
B064,Business 16,2020,Yelp,6,4.333333333,1,0.166666667
B064,Business 16,2021,Google,6,5.0,0,0.0
B064,Business 16,2021,Yelp,8,3.625,3,0.375
B064,Business 16,2022,Google,2,2.5,1,0.5
B064,Business 16,2022,Yelp,12,4.25,2,0.166666667
B064,Business 16,2023,Google,7,3.714285714,2,0.285714286
B064,Business 16,2023,Yelp,6,2.5,4,0.666666667
B064,Business 16,2024,Google,21,4.571428571,2,0.095238095
B064,Business 16,2024,Yelp,3,3.666666667,1,0.333333333
B064,Business 16,2025,Google,91,3.956043956,27,0.296703297
B064,Business 16,2025,Yelp,31,2.935483871,17,0.548387097
B065,Underground Sandwiches,2010,Yelp,1,1.0,1,1.0
B065,Underground Sandwiches,2011,Yelp,1,4.0,0,0.0
B065,Underground Sandwiches,2012,Google,1,3.0,1,1.0
B065,Underground Sandwiches,2012,Yelp,1,4.0,0,0.0
B065,Underground Sandwiches,2013,Yelp,1,3.0,1,1.0
B065,Underground Sandwiches,2014,Yelp,1,3.0,1,1.0
B065,Underground Sandwiches,2015,Yelp,3,5.0,0,0.0
B065,Underground Sandwiches,2016,Google,2,4.5,0,0.0
B065,Underground Sandwiches,2016,Yelp,2,5.0,0,0.0
B065,Underground Sandwiches,2017,Google,5,3.8,1,0.2
B065,Underground Sandwiches,2017,Yelp,8,4.125,2,0.25
B065,Underground Sandwiches,2018,Google,2,5.0,0,0.0
B065,Underground Sandwiches,2018,Yelp,7,3.714285714,2,0.285714286
B065,Underground Sandwiches,2019,Google,13,4.230769231,2,0.153846154
B065,Underground Sandwiches,2019,Yelp,1,3.0,1,1.0
B065,Underground Sandwiches,2020,Google,3,5.0,0,0.0
B065,Underground Sandwiches,2020,Yelp,2,3.0,1,0.5
B065,Underground Sandwiches,2021,Google,1,1.0,1,1.0
B065,Underground Sandwiches,2021,Yelp,1,5.0,0,0.0
B065,Underground Sandwiches,2022,Google,3,2.333333333,2,0.666666667
B065,Underground Sandwiches,2022,Yelp,5,4.0,1,0.2
B065,Underground Sandwiches,2023,Google,2,3.0,1,0.5
B065,Underground Sandwiches,2023,Yelp,1,5.0,0,0.0
B065,Underground Sandwiches,2024,Google,2,5.0,0,0.0
B065,Underground Sandwiches,2024,Yelp,1,1.0,1,1.0
B065,Underground Sandwiches,2025,Google,55,3.745454545,18,0.327272727
B065,Underground Sandwiches,2025,Yelp,7,2.428571429,5,0.714285714
B066,Auto Sales Group,2018,Google,1,5.0,0,0.0
B066,Auto Sales Group,2022,Google,1,5.0,0,0.0
B066,Auto Sales Group,2023,Google,1,4.0,0,0.0
B066,Auto Sales Group,2024,Google,33,4.666666667,3,0.090909091
B066,Auto Sales Group,2024,Yelp,11,3.181818182,5,0.454545455
B066,Auto Sales Group,2025,Google,195,4.538461538,24,0.123076923
B066,Auto Sales Group,2025,Yelp,42,3.976190476,11,0.261904762
B067,Business 17,2013,Yelp,1,4.0,0,0.0
B067,Business 17,2016,Yelp,2,1.0,2,1.0
B067,Business 17,2017,Yelp,1,3.0,1,1.0
B067,Business 17,2018,Yelp,5,4.8,0,0.0
B067,Business 17,2019,Yelp,1,5.0,0,0.0
B067,Business 17,2021,Yelp,1,5.0,0,0.0
B067,Business 17,2022,Yelp,1,5.0,0,0.0
B067,Business 17,2023,Yelp,2,1.0,2,1.0
B067,Business 17,2025,Yelp,10,1.6,9,0.9
B067,City Pawn Shop,2016,Google,1,1.0,1,1.0
B067,City Pawn Shop,2017,Google,3,3.333333333,1,0.333333333
B067,City Pawn Shop,2018,Google,6,3.0,3,0.5
B067,City Pawn Shop,2020,Google,8,1.75,7,0.875
B067,City Pawn Shop,2021,Google,2,5.0,0,0.0
B067,City Pawn Shop,2023,Google,5,2.6,3,0.6
B067,City Pawn Shop,2024,Google,2,3.0,1,0.5
B067,City Pawn Shop,2025,Google,29,2.827586207,16,0.551724138
B068,The Doughnut & Bagel Shop,2007,Yelp,5,4.0,2,0.4
B068,The Doughnut & Bagel Shop,2008,Yelp,5,4.2,0,0.0
B068,The Doughnut & Bagel Shop,2009,Yelp,10,3.8,4,0.4
B068,The Doughnut & Bagel Shop,2010,Yelp,15,3.333333333,7,0.466666667
B068,The Doughnut & Bagel Shop,2011,Yelp,7,3.428571429,3,0.428571429
B068,The Doughnut & Bagel Shop,2012,Google,1,4.0,0,0.0
B068,The Doughnut & Bagel Shop,2012,Yelp,7,3.0,3,0.428571429
B068,The Doughnut & Bagel Shop,2013,Yelp,13,3.692307692,5,0.384615385
B068,The Doughnut & Bagel Shop,2014,Google,1,3.0,1,1.0
B068,The Doughnut & Bagel Shop,2014,Yelp,16,4.125,6,0.375
B068,The Doughnut & Bagel Shop,2015,Google,2,3.5,1,0.5
B068,The Doughnut & Bagel Shop,2015,Yelp,21,3.952380952,6,0.285714286
B068,The Doughnut & Bagel Shop,2016,Google,4,4.25,1,0.25
B068,The Doughnut & Bagel Shop,2016,Yelp,13,4.461538462,2,0.153846154
B068,The Doughnut & Bagel Shop,2017,Google,20,4.6,2,0.1
B068,The Doughnut & Bagel Shop,2017,Yelp,33,3.696969697,12,0.363636364
B068,The Doughnut & Bagel Shop,2018,Google,9,4.777777778,1,0.111111111
B068,The Doughnut & Bagel Shop,2018,Yelp,20,3.1,11,0.55
B068,The Doughnut & Bagel Shop,2019,Google,11,4.181818182,2,0.181818182
B068,The Doughnut & Bagel Shop,2019,Yelp,21,3.380952381,10,0.476190476
B068,The Doughnut & Bagel Shop,2020,Google,12,4.166666667,3,0.25
B068,The Doughnut & Bagel Shop,2020,Yelp,13,3.769230769,4,0.307692308
B068,The Doughnut & Bagel Shop,2021,Google,6,4.833333333,0,0.0
B068,The Doughnut & Bagel Shop,2021,Yelp,13,3.076923077,7,0.538461538
B068,The Doughnut & Bagel Shop,2022,Google,16,3.6875,6,0.375
B068,The Doughnut & Bagel Shop,2022,Yelp,11,3.909090909,4,0.363636364
B068,The Doughnut & Bagel Shop,2023,Google,10,4.9,0,0.0
B068,The Doughnut & Bagel Shop,2023,Yelp,13,3.846153846,4,0.307692308
B068,The Doughnut & Bagel Shop,2024,Google,30,4.3,5,0.166666667
B068,The Doughnut & Bagel Shop,2024,Yelp,20,3.65,7,0.35
B068,The Doughnut & Bagel Shop,2025,Google,88,4.409090909,11,0.125
B068,The Doughnut & Bagel Shop,2025,Yelp,66,3.772727273,26,0.393939394
B069,The Alignment Clinic,2016,Yelp,16,4.0,4,0.25
B069,The Alignment Clinic,2017,Yelp,26,4.576923077,3,0.115384615
B069,The Alignment Clinic,2018,Yelp,8,4.5,1,0.125
B069,The Alignment Clinic,2019,Yelp,15,4.6,2,0.133333333
B069,The Alignment Clinic,2020,Yelp,18,4.055555556,5,0.277777778
B069,The Alignment Clinic,2021,Yelp,12,2.833333333,7,0.583333333
B069,The Alignment Clinic,2022,Yelp,11,2.0,8,0.727272727
B069,The Alignment Clinic,2023,Yelp,8,1.75,7,0.875
B069,The Alignment Clinic,2024,Yelp,6,2.5,4,0.666666667
B069,The Alignment Clinic,2025,Yelp,27,2.592592593,17,0.62962963
B069,Business 24,2016,Google,2,5.0,0,0.0
B069,Business 24,2017,Google,1,1.0,1,1.0
B069,Business 24,2018,Google,8,5.0,0,0.0
B069,Business 24,2019,Google,19,4.947368421,0,0.0
B069,Business 24,2020,Google,19,4.947368421,0,0.0
B069,Business 24,2021,Google,34,4.911764706,1,0.029411765
B069,Business 24,2022,Google,28,4.5,4,0.142857143
B069,Business 24,2023,Google,28,4.642857143,3,0.107142857
B069,Business 24,2024,Google,18,4.444444444,3,0.166666667
B069,Business 24,2025,Google,202,4.643564356,19,0.094059406
B070,Manicure & Pedicure Spa,2008,Yelp,1,5.0,0,0.0
B070,Manicure & Pedicure Spa,2009,Yelp,1,5.0,0,0.0
B070,Manicure & Pedicure Spa,2010,Yelp,3,2.0,3,1.0
B070,Manicure & Pedicure Spa,2011,Yelp,4,2.5,3,0.75
B070,Manicure & Pedicure Spa,2012,Yelp,3,4.333333333,0,0.0
B070,Manicure & Pedicure Spa,2013,Yelp,9,4.444444444,1,0.111111111
B070,Manicure & Pedicure Spa,2014,Yelp,11,2.454545455,7,0.636363636
B070,Manicure & Pedicure Spa,2015,Yelp,3,3.0,1,0.333333333
B070,Manicure & Pedicure Spa,2016,Yelp,9,2.777777778,5,0.555555556
B070,Manicure & Pedicure Spa,2017,Yelp,6,3.0,3,0.5
B070,Manicure & Pedicure Spa,2018,Yelp,10,2.5,6,0.6
B070,Manicure & Pedicure Spa,2019,Yelp,11,4.0,3,0.272727273
B070,Manicure & Pedicure Spa,2020,Yelp,8,4.125,2,0.25
B070,Manicure & Pedicure Spa,2021,Yelp,5,2.4,4,0.8
B070,Manicure & Pedicure Spa,2022,Yelp,10,2.2,7,0.7
B070,Manicure & Pedicure Spa,2023,Yelp,12,3.166666667,6,0.5
B070,Manicure & Pedicure Spa,2024,Yelp,10,2.7,7,0.7
B070,Manicure & Pedicure Spa,2025,Yelp,29,2.172413793,21,0.724137931
B071,Business 18,2020,Google,1,5.0,0,0.0
B071,Business 18,2022,Yelp,9,4.333333333,2,0.222222222
B071,Business 18,2023,Google,5,2.2,4,0.8
B071,Business 18,2023,Yelp,13,4.230769231,2,0.153846154
B071,Business 18,2024,Google,4,4.75,0,0.0
B071,Business 18,2024,Yelp,17,3.882352941,5,0.294117647
B071,Business 18,2025,Google,105,4.333333333,17,0.161904762
B071,Business 18,2025,Yelp,22,2.409090909,14,0.636363636
B072,Business 19,2016,Yelp,1,5.0,0,0.0
B072,Business 19,2017,Yelp,9,4.555555556,1,0.111111111
B072,Business 19,2018,Yelp,9,3.777777778,3,0.333333333
B072,Business 19,2019,Yelp,5,3.4,2,0.4
B072,Business 19,2020,Yelp,8,3.75,3,0.375
B072,Business 19,2021,Yelp,7,3.714285714,3,0.428571429
B072,Business 19,2022,Yelp,8,3.875,2,0.25
B072,Business 19,2023,Yelp,7,3.0,4,0.571428571
B072,Business 19,2024,Yelp,8,2.625,5,0.625
B072,Business 19,2025,Yelp,26,2.0,21,0.807692308
B073,Business 19,2017,Google,10,3.6,5,0.5
B073,Business 19,2018,Google,42,4.619047619,1,0.023809524
B073,Business 19,2019,Google,255,4.576470588,26,0.101960784
B073,Business 19,2020,Google,55,4.454545455,7,0.127272727
B073,Business 19,2021,Google,37,4.324324324,6,0.162162162
B073,Business 19,2021,Yelp,2,3.0,1,0.5
B073,Business 19,2022,Google,16,4.125,4,0.25
B073,Business 19,2023,Google,43,4.23255814,8,0.186046512
B073,Business 19,2024,Google,29,3.551724138,12,0.413793103
B073,Business 19,2025,Google,415,4.402409639,52,0.125301205
B073,Business 19,2025,Yelp,1,1.0,1,1.0
B074,Business 19,2024,Google,6,3.5,2,0.333333333
B074,Business 19,2025,Google,6,4.333333333,1,0.166666667
B075,The Italian Friend,2006,Yelp,2,5.0,0,0.0
B075,The Italian Friend,2007,Yelp,1,5.0,0,0.0
B075,The Italian Friend,2008,Yelp,7,3.428571429,3,0.428571429
B075,The Italian Friend,2009,Yelp,3,2.666666667,2,0.666666667
B075,The Italian Friend,2010,Yelp,1,2.0,1,1.0
B075,The Italian Friend,2011,Google,2,3.5,1,0.5
B075,The Italian Friend,2011,Yelp,6,3.333333333,3,0.5
B075,The Italian Friend,2012,Yelp,6,4.0,2,0.333333333
B075,The Italian Friend,2013,Google,1,4.0,0,0.0
B075,The Italian Friend,2013,Yelp,6,3.833333333,1,0.166666667
B075,The Italian Friend,2014,Yelp,11,4.181818182,2,0.181818182
B075,The Italian Friend,2015,Yelp,10,3.5,4,0.4
B075,The Italian Friend,2016,Google,3,5.0,0,0.0
B075,The Italian Friend,2016,Yelp,15,4.266666667,2,0.133333333
B075,The Italian Friend,2017,Google,4,5.0,0,0.0
B075,The Italian Friend,2017,Yelp,16,3.5,7,0.4375
B075,The Italian Friend,2018,Google,5,4.0,1,0.2
B075,The Italian Friend,2018,Yelp,9,3.666666667,3,0.333333333
B075,The Italian Friend,2019,Google,11,4.363636364,2,0.181818182
B075,The Italian Friend,2019,Yelp,9,4.111111111,3,0.333333333
B075,The Italian Friend,2020,Google,9,4.444444444,1,0.111111111
B075,The Italian Friend,2020,Yelp,6,4.5,1,0.166666667
B075,The Italian Friend,2021,Google,7,3.857142857,2,0.285714286
B075,The Italian Friend,2021,Yelp,12,3.083333333,6,0.5
B075,The Italian Friend,2022,Google,9,3.444444444,4,0.444444444
B075,The Italian Friend,2022,Yelp,13,3.846153846,4,0.307692308
B075,The Italian Friend,2023,Google,8,4.375,1,0.125
B075,The Italian Friend,2023,Yelp,7,3.571428571,3,0.428571429
B075,The Italian Friend,2024,Google,22,4.545454545,3,0.136363636
B075,The Italian Friend,2024,Yelp,4,4.25,1,0.25
B075,The Italian Friend,2025,Google,68,4.029411765,18,0.264705882
B075,The Italian Friend,2025,Yelp,37,3.297297297,19,0.513513514
B076,Canyon Haircuts,2014,Yelp,5,5.0,0,0.0
B076,Canyon Haircuts,2015,Google,2,5.0,0,0.0
B076,Canyon Haircuts,2015,Yelp,25,4.68,2,0.08
B076,Canyon Haircuts,2016,Google,4,5.0,0,0.0
B076,Canyon Haircuts,2016,Yelp,35,4.657142857,3,0.085714286
B076,Canyon Haircuts,2017,Google,6,5.0,0,0.0
B076,Canyon Haircuts,2017,Yelp,26,4.307692308,5,0.192307692
B076,Canyon Haircuts,2018,Google,13,4.538461538,1,0.076923077
B076,Canyon Haircuts,2018,Yelp,24,4.083333333,5,0.208333333
B076,Canyon Haircuts,2019,Google,13,4.384615385,2,0.153846154
B076,Canyon Haircuts,2019,Yelp,13,4.615384615,1,0.076923077
B076,Canyon Haircuts,2020,Google,8,4.375,1,0.125
B076,Canyon Haircuts,2020,Yelp,7,4.142857143,1,0.142857143
B076,Canyon Haircuts,2021,Google,12,5.0,0,0.0
B076,Canyon Haircuts,2021,Yelp,4,3.0,2,0.5
B076,Canyon Haircuts,2022,Google,5,4.2,1,0.2
B076,Canyon Haircuts,2022,Yelp,8,4.5,1,0.125
B076,Canyon Haircuts,2023,Google,4,5.0,0,0.0
B076,Canyon Haircuts,2023,Yelp,8,4.5,1,0.125
B076,Canyon Haircuts,2024,Google,19,4.263157895,4,0.210526316
B076,Canyon Haircuts,2024,Yelp,5,4.2,1,0.2
B076,Canyon Haircuts,2025,Google,69,4.666666667,5,0.072463768
B076,Canyon Haircuts,2025,Yelp,32,3.96875,8,0.25
B077,Blue Ribbon Market,2006,Yelp,1,5.0,0,0.0
B077,Blue Ribbon Market,2007,Yelp,3,4.666666667,0,0.0
B077,Blue Ribbon Market,2008,Yelp,2,4.0,0,0.0
B077,Blue Ribbon Market,2009,Yelp,1,5.0,0,0.0
B077,Blue Ribbon Market,2010,Yelp,2,1.5,2,1.0
B077,Blue Ribbon Market,2011,Yelp,4,3.25,2,0.5
B077,Blue Ribbon Market,2012,Yelp,2,3.0,1,0.5
B077,Blue Ribbon Market,2013,Yelp,6,2.0,5,0.833333333
B077,Blue Ribbon Market,2014,Yelp,6,3.166666667,3,0.5
B077,Blue Ribbon Market,2015,Google,4,3.0,3,0.75
B077,Blue Ribbon Market,2015,Yelp,13,3.153846154,7,0.538461538
B077,Blue Ribbon Market,2016,Google,6,4.0,2,0.333333333
B077,Blue Ribbon Market,2016,Yelp,7,2.857142857,4,0.571428571
B077,Blue Ribbon Market,2017,Google,40,3.925,13,0.325
B077,Blue Ribbon Market,2017,Yelp,10,2.4,7,0.7
B077,Blue Ribbon Market,2018,Google,71,3.718309859,26,0.366197183
B077,Blue Ribbon Market,2018,Yelp,4,1.75,4,1.0
B077,Blue Ribbon Market,2019,Google,35,4.257142857,7,0.2
B077,Blue Ribbon Market,2019,Yelp,10,2.6,7,0.7
B077,Blue Ribbon Market,2020,Google,28,3.857142857,8,0.285714286
B077,Blue Ribbon Market,2020,Yelp,7,2.142857143,6,0.857142857
B077,Blue Ribbon Market,2021,Google,46,4.434782609,6,0.130434783
B077,Blue Ribbon Market,2021,Yelp,5,4.4,1,0.2
B077,Blue Ribbon Market,2022,Google,46,4.108695652,12,0.260869565
B077,Blue Ribbon Market,2022,Yelp,5,2.8,3,0.6
B077,Blue Ribbon Market,2023,Google,28,4.035714286,9,0.321428571
B077,Blue Ribbon Market,2023,Yelp,6,3.166666667,3,0.5
B077,Blue Ribbon Market,2024,Google,23,3.043478261,12,0.52173913
B077,Blue Ribbon Market,2024,Yelp,8,3.5,3,0.375
B077,Blue Ribbon Market,2025,Google,353,4.059490085,82,0.232294618
B077,Blue Ribbon Market,2025,Yelp,31,2.806451613,20,0.64516129
B078,Stagecoach Banking,2017,Google,1,5.0,0,0.0
B078,Stagecoach Banking,2018,Google,1,5.0,0,0.0
B078,Stagecoach Banking,2019,Google,8,4.125,2,0.25
B078,Stagecoach Banking,2020,Google,6,1.666666667,5,0.833333333
B078,Stagecoach Banking,2022,Google,1,5.0,0,0.0
B078,Stagecoach Banking,2023,Google,1,1.0,1,1.0
B078,Stagecoach Banking,2025,Google,33,3.121212121,16,0.484848485
B079,Business 20,2022,Google,1,5.0,0,0.0
B079,Business 20,2022,Yelp,1,5.0,0,0.0
B079,Business 20,2023,Google,2,5.0,0,0.0
B079,Business 20,2023,Yelp,2,5.0,0,0.0
B079,Business 20,2024,Google,5,5.0,0,0.0
B079,Business 20,2025,Google,6,5.0,0,0.0
B079,Business 20,2025,Yelp,3,5.0,0,0.0
B080,Star Physical Therapy,2021,Yelp,1,1.0,1,1.0
B080,Star Physical Therapy,2022,Yelp,1,4.0,0,0.0
B080,Star Physical Therapy,2023,Google,3,5.0,0,0.0
B080,Star Physical Therapy,2024,Google,3,5.0,0,0.0
B080,Star Physical Therapy,2024,Yelp,1,5.0,0,0.0
B080,Star Physical Therapy,2025,Google,6,5.0,0,0.0
B081,Medical Supply Source,2010,Yelp,1,1.0,1,1.0
B081,Medical Supply Source,2011,Yelp,2,3.0,1,0.5
B081,Medical Supply Source,2012,Yelp,1,1.0,1,1.0
B081,Medical Supply Source,2013,Yelp,9,4.666666667,0,0.0
B081,Medical Supply Source,2014,Google,1,4.0,0,0.0
B081,Medical Supply Source,2014,Yelp,5,4.2,1,0.2
B081,Medical Supply Source,2015,Google,1,5.0,0,0.0
B081,Medical Supply Source,2015,Yelp,9,4.111111111,2,0.222222222
B081,Medical Supply Source,2016,Yelp,18,4.722222222,2,0.111111111
B081,Medical Supply Source,2017,Yelp,8,4.375,1,0.125
B081,Medical Supply Source,2018,Google,4,2.75,2,0.5
B081,Medical Supply Source,2018,Yelp,13,4.076923077,3,0.230769231
B081,Medical Supply Source,2019,Google,2,5.0,0,0.0
B081,Medical Supply Source,2019,Yelp,14,3.285714286,6,0.428571429
B081,Medical Supply Source,2020,Google,2,3.0,1,0.5
B081,Medical Supply Source,2020,Yelp,10,3.5,4,0.4
B081,Medical Supply Source,2021,Google,5,5.0,0,0.0
B081,Medical Supply Source,2021,Yelp,11,4.636363636,1,0.090909091
B081,Medical Supply Source,2022,Google,2,5.0,0,0.0
B081,Medical Supply Source,2022,Yelp,7,3.714285714,2,0.285714286
B081,Medical Supply Source,2023,Yelp,3,3.333333333,1,0.333333333
B081,Medical Supply Source,2024,Google,1,5.0,0,0.0
B081,Medical Supply Source,2024,Yelp,12,4.333333333,2,0.166666667
B081,Medical Supply Source,2025,Google,13,3.769230769,4,0.307692308
B081,Medical Supply Source,2025,Yelp,27,2.407407407,18,0.666666667
